TransactionID,CustomerID,Product,Date
10489,C125,bánh quy,2025-08-11
10489,C125,nước ngọt,2025-08-11
10489,C125,nước suối,2025-08-11
10489,C125,mì gói,2025-08-11
10489,C125,gạo,2025-08-11
10490,C182,bột canh,2025-08-13
10490,C182,xà phòng,2025-08-13
10490,C182,cà phê,2025-08-13
10490,C182,bánh quy,2025-08-13
10490,C182,nước ngọt,2025-08-13
10490,C182,nước rửa chén,2025-08-13
10490,C182,mì gói,2025-08-13
10490,C182,bột giặt,2025-08-13
10491,C138,bột canh,2025-08-04
10491,C138,gạo,2025-08-04
10491,C138,nước mắm,2025-08-04
10491,C138,bánh mì,2025-08-04
10491,C138,nước rửa chén,2025-08-04
10491,C138,sữa tươi,2025-08-04
10491,C138,kẹo,2025-08-04
10492,C119,dầu ăn,2025-08-30
10492,C119,bánh ngọt,2025-08-30
10492,C119,nước mắm,2025-08-30
10492,C119,bánh quy,2025-08-30
10492,C119,bánh mì,2025-08-30
10492,C119,đường,2025-08-30
10492,C119,nước ngọt,2025-08-30
10492,C119,thịt heo,2025-08-30
10492,C119,sữa tươi,2025-08-30
10492,C119,mì gói,2025-08-30
10492,C119,gạo,2025-08-30
10493,C159,xà phòng,2025-08-09
10493,C159,bánh mì,2025-08-09
10493,C159,bánh tráng,2025-08-09
10493,C159,sữa tươi,2025-08-09
10493,C159,mì gói,2025-08-09
10493,C159,kẹo,2025-08-09
10494,C140,cà phê,2025-08-14
10494,C140,cá basa,2025-08-14
10494,C140,nước mắm,2025-08-14
10494,C140,muối,2025-08-14
10494,C140,kẹo,2025-08-14
10494,C140,bánh quy,2025-08-14
10494,C140,bánh mì,2025-08-14
10494,C140,nước ngọt,2025-08-14
10494,C140,nước rửa chén,2025-08-14
10494,C140,sữa tươi,2025-08-14
10494,C140,gạo,2025-08-14
10495,C198,xà phòng,2025-08-14
10495,C198,trứng gà,2025-08-14
10495,C198,nước suối,2025-08-14
10495,C198,bánh mì,2025-08-14
10495,C198,nước ngọt,2025-08-14
10495,C198,bánh tráng,2025-08-14
10495,C198,sữa tươi,2025-08-14
10495,C198,mì gói,2025-08-14
10496,C121,dầu ăn,2025-08-05
10496,C121,sữa chua,2025-08-05
10496,C121,bánh mì,2025-08-05
10496,C121,nước ngọt,2025-08-05
10496,C121,sữa tươi,2025-08-05
10496,C121,mì gói,2025-08-05
10496,C121,kẹo,2025-08-05
10496,C121,rau cải,2025-08-05
10497,C170,cà phê,2025-08-06
10497,C170,nước mắm,2025-08-06
10497,C170,kẹo,2025-08-06
10497,C170,bánh quy,2025-08-06
10497,C170,bánh mì,2025-08-06
10497,C170,nước ngọt,2025-08-06
10497,C170,nước suối,2025-08-06
10497,C170,sữa tươi,2025-08-06
10497,C170,bột giặt,2025-08-06
10497,C170,mì gói,2025-08-06
10497,C170,gạo,2025-08-06
10498,C157,cà phê,2025-08-22
10498,C157,bánh ngọt,2025-08-22
10498,C157,nước mắm,2025-08-22
10498,C157,bánh quy,2025-08-22
10498,C157,bánh mì,2025-08-22
10498,C157,nước ngọt,2025-08-22
10498,C157,nước suối,2025-08-22
10498,C157,nước rửa chén,2025-08-22
10498,C157,sữa tươi,2025-08-22
10498,C157,mì gói,2025-08-22
10498,C157,gạo,2025-08-22
10499,C192,bột canh,2025-08-30
10499,C192,xà phòng,2025-08-30
10499,C192,cà phê,2025-08-30
10499,C192,trứng gà,2025-08-30
10499,C192,bánh quy,2025-08-30
10499,C192,bánh mì,2025-08-30
10499,C192,đường,2025-08-30
10499,C192,nước ngọt,2025-08-30
10499,C192,sữa tươi,2025-08-30
10499,C192,mì gói,2025-08-30
10500,C186,bột canh,2025-08-21
10500,C186,xà phòng,2025-08-21
10500,C186,cá basa,2025-08-21
10500,C186,nước ngọt,2025-08-21
10500,C186,mì gói,2025-08-21
10501,C100,cà phê,2025-08-10
10501,C100,bánh ngọt,2025-08-10
10501,C100,bánh quy,2025-08-10
10501,C100,bánh mì,2025-08-10
10501,C100,đường,2025-08-10
10501,C100,nước suối,2025-08-10
10501,C100,sữa tươi,2025-08-10
10501,C100,kẹo,2025-08-10
10502,C172,dầu ăn,2025-08-06
10502,C172,sữa chua,2025-08-06
10502,C172,bánh mì,2025-08-06
10502,C172,nước ngọt,2025-08-06
10502,C172,sữa tươi,2025-08-06
10502,C172,mì gói,2025-08-06
10503,C166,xà phòng,2025-08-09
10503,C166,cà phê,2025-08-09
10503,C166,nước mắm,2025-08-09
10503,C166,trứng gà,2025-08-09
10503,C166,bánh mì,2025-08-09
10503,C166,nước ngọt,2025-08-09
10503,C166,sữa tươi,2025-08-09
10503,C166,mì gói,2025-08-09
10503,C166,gạo,2025-08-09
10504,C161,gạo,2025-08-14
10504,C161,nước mắm,2025-08-14
10504,C161,trứng gà,2025-08-14
10504,C161,nước suối,2025-08-14
10504,C161,nước ngọt,2025-08-14
10504,C161,bánh tráng,2025-08-14
10504,C161,mì gói,2025-08-14
10504,C161,bột giặt,2025-08-14
10505,C195,nước suối,2025-08-29
10505,C195,nước rửa chén,2025-08-29
10505,C195,dầu ăn,2025-08-29
10505,C195,bánh tráng,2025-08-29
10506,C155,bánh ngọt,2025-08-11
10506,C155,sữa chua,2025-08-11
10506,C155,bánh mì,2025-08-11
10506,C155,nước ngọt,2025-08-11
10506,C155,thịt heo,2025-08-11
10506,C155,sữa tươi,2025-08-11
10506,C155,mì gói,2025-08-11
10507,C168,dầu ăn,2025-08-06
10507,C168,cà phê,2025-08-06
10507,C168,bánh quy,2025-08-06
10507,C168,bánh mì,2025-08-06
10507,C168,nước ngọt,2025-08-06
10507,C168,nước suối,2025-08-06
10507,C168,sữa tươi,2025-08-06
10507,C168,bột giặt,2025-08-06
10507,C168,mì gói,2025-08-06
10507,C168,gạo,2025-08-06
10508,C184,dầu ăn,2025-08-13
10508,C184,xà phòng,2025-08-13
10508,C184,cà phê,2025-08-13
10508,C184,bánh ngọt,2025-08-13
10508,C184,bánh mì,2025-08-13
10508,C184,nước suối,2025-08-13
10508,C184,sữa tươi,2025-08-13
10509,C136,bột canh,2025-08-21
10509,C136,cà phê,2025-08-21
10509,C136,cá basa,2025-08-21
10509,C136,muối,2025-08-21
10509,C136,bánh quy,2025-08-21
10509,C136,nước suối,2025-08-21
10510,C104,dầu ăn,2025-08-12
10510,C104,cà phê,2025-08-12
10510,C104,bánh quy,2025-08-12
10510,C104,bánh mì,2025-08-12
10510,C104,nước ngọt,2025-08-12
10510,C104,bánh tráng,2025-08-12
10510,C104,nước rửa chén,2025-08-12
10510,C104,mì gói,2025-08-12
10510,C104,bột giặt,2025-08-12
10511,C148,dầu ăn,2025-08-06
10511,C148,cà phê,2025-08-06
10511,C148,nước mắm,2025-08-06
10511,C148,sữa chua,2025-08-06
10511,C148,bánh quy,2025-08-06
10511,C148,bánh mì,2025-08-06
10511,C148,nước ngọt,2025-08-06
10511,C148,bánh tráng,2025-08-06
10511,C148,sữa tươi,2025-08-06
10511,C148,mì gói,2025-08-06
10511,C148,gạo,2025-08-06
10512,C198,đường,2025-08-22
10512,C198,nước ngọt,2025-08-22
10512,C198,bánh tráng,2025-08-22
10512,C198,mì gói,2025-08-22
10512,C198,bột giặt,2025-08-22
10513,C143,cà phê,2025-08-15
10513,C143,muối,2025-08-15
10513,C143,sữa chua,2025-08-15
10513,C143,bánh quy,2025-08-15
10513,C143,nước ngọt,2025-08-15
10513,C143,bột giặt,2025-08-15
10513,C143,mì gói,2025-08-15
10513,C143,kẹo,2025-08-15
10514,C136,cà phê,2025-08-24
10514,C136,bánh ngọt,2025-08-24
10514,C136,nước mắm,2025-08-24
10514,C136,bánh quy,2025-08-24
10514,C136,bánh mì,2025-08-24
10514,C136,nước ngọt,2025-08-24
10514,C136,thịt heo,2025-08-24
10514,C136,gạo,2025-08-24
10515,C100,cà phê,2025-08-06
10515,C100,trứng gà,2025-08-06
10515,C100,bánh quy,2025-08-06
10515,C100,nước ngọt,2025-08-06
10515,C100,mì gói,2025-08-06
10515,C100,kẹo,2025-08-06
10516,C192,bột canh,2025-08-28
10516,C192,bánh ngọt,2025-08-28
10516,C192,nước mắm,2025-08-28
10516,C192,bánh mì,2025-08-28
10516,C192,đường,2025-08-28
10516,C192,sữa tươi,2025-08-28
10516,C192,gạo,2025-08-28
10517,C164,cà phê,2025-08-15
10517,C164,nước mắm,2025-08-15
10517,C164,đường,2025-08-15
10517,C164,nước ngọt,2025-08-15
10517,C164,thịt heo,2025-08-15
10517,C164,nước rửa chén,2025-08-15
10517,C164,mì gói,2025-08-15
10517,C164,gạo,2025-08-15
10517,C164,rau cải,2025-08-15
10518,C112,cà phê,2025-08-27
10518,C112,nước mắm,2025-08-27
10518,C112,bánh quy,2025-08-27
10518,C112,bánh mì,2025-08-27
10518,C112,nước ngọt,2025-08-27
10518,C112,bánh tráng,2025-08-27
10518,C112,sữa tươi,2025-08-27
10518,C112,bột giặt,2025-08-27
10518,C112,mì gói,2025-08-27
10518,C112,gạo,2025-08-27
10518,C112,rau cải,2025-08-27
10519,C102,cà phê,2025-08-26
10519,C102,trứng gà,2025-08-26
10519,C102,bánh quy,2025-08-26
10519,C102,bánh mì,2025-08-26
10519,C102,nước ngọt,2025-08-26
10519,C102,bánh tráng,2025-08-26
10519,C102,sữa tươi,2025-08-26
10519,C102,mì gói,2025-08-26
10520,C101,xà phòng,2025-08-22
10520,C101,cà phê,2025-08-22
10520,C101,bánh ngọt,2025-08-22
10520,C101,nước mắm,2025-08-22
10520,C101,bánh quy,2025-08-22
10520,C101,nước ngọt,2025-08-22
10520,C101,nước suối,2025-08-22
10520,C101,mì gói,2025-08-22
10520,C101,gạo,2025-08-22
10520,C101,rau cải,2025-08-22
10521,C157,dầu ăn,2025-08-22
10521,C157,bột canh,2025-08-22
10521,C157,cà phê,2025-08-22
10521,C157,cá basa,2025-08-22
10521,C157,nước mắm,2025-08-22
10521,C157,muối,2025-08-22
10521,C157,bánh quy,2025-08-22
10521,C157,bánh mì,2025-08-22
10521,C157,nước ngọt,2025-08-22
10521,C157,sữa tươi,2025-08-22
10521,C157,mì gói,2025-08-22
10521,C157,gạo,2025-08-22
10522,C181,cà phê,2025-08-19
10522,C181,sữa chua,2025-08-19
10522,C181,bánh quy,2025-08-19
10522,C181,nước ngọt,2025-08-19
10522,C181,mì gói,2025-08-19
10522,C181,bột giặt,2025-08-19
10522,C181,rau cải,2025-08-19
10523,C135,bánh ngọt,2025-08-19
10523,C135,nước mắm,2025-08-19
10523,C135,bánh mì,2025-08-19
10523,C135,nước ngọt,2025-08-19
10523,C135,thịt heo,2025-08-19
10523,C135,sữa tươi,2025-08-19
10523,C135,mì gói,2025-08-19
10523,C135,gạo,2025-08-19
10523,C135,rau cải,2025-08-19
10524,C173,cà phê,2025-08-18
10524,C173,trứng gà,2025-08-18
10524,C173,bánh quy,2025-08-18
10524,C173,bánh mì,2025-08-18
10524,C173,nước suối,2025-08-18
10524,C173,sữa tươi,2025-08-18
10524,C173,mì gói,2025-08-18
10524,C173,gạo,2025-08-18
10525,C197,xà phòng,2025-08-20
10525,C197,cà phê,2025-08-20
10525,C197,nước mắm,2025-08-20
10525,C197,muối,2025-08-20
10525,C197,bánh quy,2025-08-20
10525,C197,gạo,2025-08-20
10526,C178,cà phê,2025-08-26
10526,C178,nước mắm,2025-08-26
10526,C178,kẹo,2025-08-26
10526,C178,sữa chua,2025-08-26
10526,C178,bánh quy,2025-08-26
10526,C178,bánh mì,2025-08-26
10526,C178,nước ngọt,2025-08-26
10526,C178,mì gói,2025-08-26
10526,C178,gạo,2025-08-26
10527,C179,dầu ăn,2025-08-01
10527,C179,sữa chua,2025-08-01
10527,C179,nước ngọt,2025-08-01
10527,C179,nước rửa chén,2025-08-01
10527,C179,mì gói,2025-08-01
10527,C179,kẹo,2025-08-01
10528,C184,dầu ăn,2025-08-12
10528,C184,cà phê,2025-08-12
10528,C184,bánh ngọt,2025-08-12
10528,C184,nước mắm,2025-08-12
10528,C184,bánh quy,2025-08-12
10528,C184,nước ngọt,2025-08-12
10528,C184,gạo,2025-08-12
10529,C186,cá basa,2025-08-27
10529,C186,nước mắm,2025-08-27
10529,C186,sữa chua,2025-08-27
10529,C186,nước ngọt,2025-08-27
10529,C186,mì gói,2025-08-27
10529,C186,gạo,2025-08-27
10530,C189,dầu ăn,2025-08-24
10530,C189,cà phê,2025-08-24
10530,C189,nước mắm,2025-08-24
10530,C189,bánh quy,2025-08-24
10530,C189,bánh mì,2025-08-24
10530,C189,đường,2025-08-24
10530,C189,nước ngọt,2025-08-24
10530,C189,sữa tươi,2025-08-24
10530,C189,mì gói,2025-08-24
10530,C189,gạo,2025-08-24
10531,C178,bột canh,2025-08-13
10531,C178,xà phòng,2025-08-13
10531,C178,cá basa,2025-08-13
10531,C178,sữa chua,2025-08-13
10531,C178,nước ngọt,2025-08-13
10531,C178,mì gói,2025-08-13
10532,C100,dầu ăn,2025-08-19
10532,C100,cà phê,2025-08-19
10532,C100,bánh quy,2025-08-19
10532,C100,thịt heo,2025-08-19
10532,C100,bánh tráng,2025-08-19
10532,C100,kẹo,2025-08-19
10533,C103,cà phê,2025-08-16
10533,C103,bánh ngọt,2025-08-16
10533,C103,nước mắm,2025-08-16
10533,C103,bánh quy,2025-08-16
10533,C103,bánh mì,2025-08-16
10533,C103,đường,2025-08-16
10533,C103,sữa tươi,2025-08-16
10533,C103,gạo,2025-08-16
10534,C126,gạo,2025-08-20
10534,C126,cá basa,2025-08-20
10534,C126,nước mắm,2025-08-20
10534,C126,muối,2025-08-20
10534,C126,nước ngọt,2025-08-20
10534,C126,thịt heo,2025-08-20
10534,C126,mì gói,2025-08-20
10534,C126,bột giặt,2025-08-20
10535,C114,xà phòng,2025-08-01
10535,C114,cà phê,2025-08-01
10535,C114,bánh ngọt,2025-08-01
10535,C114,kẹo,2025-08-01
10535,C114,sữa chua,2025-08-01
10535,C114,bánh mì,2025-08-01
10535,C114,nước ngọt,2025-08-01
10535,C114,sữa tươi,2025-08-01
10535,C114,mì gói,2025-08-01
10535,C114,gạo,2025-08-01
10536,C193,xà phòng,2025-08-27
10536,C193,nước mắm,2025-08-27
10536,C193,bánh mì,2025-08-27
10536,C193,đường,2025-08-27
10536,C193,nước ngọt,2025-08-27
10536,C193,bánh tráng,2025-08-27
10536,C193,sữa tươi,2025-08-27
10536,C193,mì gói,2025-08-27
10536,C193,gạo,2025-08-27
10537,C118,dầu ăn,2025-08-17
10537,C118,cà phê,2025-08-17
10537,C118,cá basa,2025-08-17
10537,C118,bánh quy,2025-08-17
10537,C118,đường,2025-08-17
10537,C118,nước ngọt,2025-08-17
10537,C118,mì gói,2025-08-17
10537,C118,rau cải,2025-08-17
10538,C169,bột canh,2025-08-04
10538,C169,dầu ăn,2025-08-04
10538,C169,nước mắm,2025-08-04
10538,C169,muối,2025-08-04
10538,C169,bánh mì,2025-08-04
10538,C169,nước ngọt,2025-08-04
10538,C169,sữa tươi,2025-08-04
10538,C169,mì gói,2025-08-04
10538,C169,gạo,2025-08-04
10539,C102,cá basa,2025-08-13
10539,C102,bánh ngọt,2025-08-13
10539,C102,nước mắm,2025-08-13
10539,C102,bánh quy,2025-08-13
10539,C102,bánh mì,2025-08-13
10539,C102,nước ngọt,2025-08-13
10539,C102,thịt heo,2025-08-13
10539,C102,nước suối,2025-08-13
10539,C102,sữa tươi,2025-08-13
10539,C102,mì gói,2025-08-13
10539,C102,gạo,2025-08-13
10540,C157,dầu ăn,2025-08-14
10540,C157,cà phê,2025-08-14
10540,C157,cá basa,2025-08-14
10540,C157,nước mắm,2025-08-14
10540,C157,bánh quy,2025-08-14
10540,C157,nước ngọt,2025-08-14
10540,C157,thịt heo,2025-08-14
10540,C157,mì gói,2025-08-14
10540,C157,gạo,2025-08-14
10541,C119,dầu ăn,2025-08-01
10541,C119,cà phê,2025-08-01
10541,C119,nước mắm,2025-08-01
10541,C119,bánh quy,2025-08-01
10541,C119,bánh mì,2025-08-01
10541,C119,nước ngọt,2025-08-01
10541,C119,bánh tráng,2025-08-01
10541,C119,mì gói,2025-08-01
10541,C119,gạo,2025-08-01
10542,C136,dầu ăn,2025-08-03
10542,C136,cà phê,2025-08-03
10542,C136,bánh ngọt,2025-08-03
10542,C136,nước mắm,2025-08-03
10542,C136,trứng gà,2025-08-03
10542,C136,bánh mì,2025-08-03
10542,C136,đường,2025-08-03
10542,C136,nước ngọt,2025-08-03
10542,C136,sữa tươi,2025-08-03
10542,C136,mì gói,2025-08-03
10542,C136,gạo,2025-08-03
10543,C175,bột canh,2025-08-16
10543,C175,xà phòng,2025-08-16
10543,C175,cà phê,2025-08-16
10543,C175,nước mắm,2025-08-16
10543,C175,bánh mì,2025-08-16
10543,C175,đường,2025-08-16
10543,C175,nước ngọt,2025-08-16
10543,C175,sữa tươi,2025-08-16
10543,C175,mì gói,2025-08-16
10543,C175,rau cải,2025-08-16
10544,C110,bột canh,2025-08-03
10544,C110,cà phê,2025-08-03
10544,C110,nước mắm,2025-08-03
10544,C110,kẹo,2025-08-03
10544,C110,bánh quy,2025-08-03
10544,C110,thịt heo,2025-08-03
10544,C110,nước suối,2025-08-03
10544,C110,mì gói,2025-08-03
10544,C110,gạo,2025-08-03
10545,C123,nước mắm,2025-08-16
10545,C123,trứng gà,2025-08-16
10545,C123,bánh quy,2025-08-16
10545,C123,nước ngọt,2025-08-16
10545,C123,nước suối,2025-08-16
10545,C123,mì gói,2025-08-16
10545,C123,gạo,2025-08-16
10545,C123,rau cải,2025-08-16
10546,C115,bột canh,2025-08-15
10546,C115,nước mắm,2025-08-15
10546,C115,kẹo,2025-08-15
10546,C115,bánh mì,2025-08-15
10546,C115,nước ngọt,2025-08-15
10546,C115,bột giặt,2025-08-15
10546,C115,mì gói,2025-08-15
10546,C115,gạo,2025-08-15
10547,C127,cà phê,2025-08-18
10547,C127,trứng gà,2025-08-18
10547,C127,bánh quy,2025-08-18
10547,C127,bánh mì,2025-08-18
10547,C127,bánh tráng,2025-08-18
10547,C127,nước rửa chén,2025-08-18
10547,C127,sữa tươi,2025-08-18
10547,C127,mì gói,2025-08-18
10548,C189,cà phê,2025-08-11
10548,C189,bánh ngọt,2025-08-11
10548,C189,nước mắm,2025-08-11
10548,C189,bánh quy,2025-08-11
10548,C189,bánh mì,2025-08-11
10548,C189,bột giặt,2025-08-11
10548,C189,gạo,2025-08-11
10549,C101,nước mắm,2025-08-22
10549,C101,sữa chua,2025-08-22
10549,C101,bánh mì,2025-08-22
10549,C101,nước ngọt,2025-08-22
10549,C101,nước rửa chén,2025-08-22
10549,C101,sữa tươi,2025-08-22
10549,C101,mì gói,2025-08-22
10549,C101,gạo,2025-08-22
10550,C153,xà phòng,2025-08-20
10550,C153,cà phê,2025-08-20
10550,C153,bánh ngọt,2025-08-20
10550,C153,nước mắm,2025-08-20
10550,C153,bánh quy,2025-08-20
10550,C153,nước ngọt,2025-08-20
10550,C153,gạo,2025-08-20
10551,C193,nước mắm,2025-08-23
10551,C193,bánh tráng,2025-08-23
10551,C193,nước ngọt,2025-08-23
10551,C193,nước suối,2025-08-23
10551,C193,mì gói,2025-08-23
10551,C193,gạo,2025-08-23
10552,C127,cà phê,2025-08-20
10552,C127,nước mắm,2025-08-20
10552,C127,bánh quy,2025-08-20
10552,C127,bánh mì,2025-08-20
10552,C127,đường,2025-08-20
10552,C127,bánh tráng,2025-08-20
10552,C127,nước ngọt,2025-08-20
10552,C127,nước suối,2025-08-20
10552,C127,sữa tươi,2025-08-20
10552,C127,bột giặt,2025-08-20
10552,C127,mì gói,2025-08-20
10552,C127,gạo,2025-08-20
10553,C162,cà phê,2025-08-07
10553,C162,nước mắm,2025-08-07
10553,C162,trứng gà,2025-08-07
10553,C162,bánh quy,2025-08-07
10553,C162,nước ngọt,2025-08-07
10553,C162,bánh tráng,2025-08-07
10553,C162,sữa tươi,2025-08-07
10553,C162,mì gói,2025-08-07
10553,C162,gạo,2025-08-07
10553,C162,rau cải,2025-08-07
10554,C140,bánh ngọt,2025-08-08
10554,C140,nước mắm,2025-08-08
10554,C140,trứng gà,2025-08-08
10554,C140,sữa chua,2025-08-08
10554,C140,bánh mì,2025-08-08
10554,C140,nước ngọt,2025-08-08
10554,C140,sữa tươi,2025-08-08
10554,C140,bột giặt,2025-08-08
10554,C140,mì gói,2025-08-08
10554,C140,gạo,2025-08-08
10555,C110,bột canh,2025-08-06
10555,C110,cà phê,2025-08-06
10555,C110,bánh quy,2025-08-06
10555,C110,thịt heo,2025-08-06
10555,C110,nước rửa chén,2025-08-06
10555,C110,bột giặt,2025-08-06
10556,C167,cà phê,2025-08-09
10556,C167,cá basa,2025-08-09
10556,C167,bánh quy,2025-08-09
10556,C167,bánh tráng,2025-08-09
10556,C167,nước rửa chén,2025-08-09
10556,C167,rau cải,2025-08-09
10557,C146,muối,2025-08-12
10557,C146,sữa chua,2025-08-12
10557,C146,bánh mì,2025-08-12
10557,C146,sữa tươi,2025-08-12
10557,C146,rau cải,2025-08-12
10558,C119,bột canh,2025-08-10
10558,C119,cà phê,2025-08-10
10558,C119,nước mắm,2025-08-10
10558,C119,bánh mì,2025-08-10
10558,C119,bánh tráng,2025-08-10
10558,C119,nước ngọt,2025-08-10
10558,C119,nước suối,2025-08-10
10558,C119,nước rửa chén,2025-08-10
10558,C119,sữa tươi,2025-08-10
10558,C119,mì gói,2025-08-10
10558,C119,gạo,2025-08-10
10559,C199,cà phê,2025-08-19
10559,C199,cá basa,2025-08-19
10559,C199,nước mắm,2025-08-19
10559,C199,trứng gà,2025-08-19
10559,C199,nước ngọt,2025-08-19
10559,C199,nước suối,2025-08-19
10559,C199,nước rửa chén,2025-08-19
10559,C199,mì gói,2025-08-19
10559,C199,gạo,2025-08-19
10560,C110,dầu ăn,2025-08-14
10560,C110,xà phòng,2025-08-14
10560,C110,kẹo,2025-08-14
10560,C110,nước ngọt,2025-08-14
10560,C110,mì gói,2025-08-14
10560,C110,gạo,2025-08-14
10560,C110,rau cải,2025-08-14
10561,C147,dầu ăn,2025-08-02
10561,C147,trứng gà,2025-08-02
10561,C147,bánh mì,2025-08-02
10561,C147,nước suối,2025-08-02
10561,C147,sữa tươi,2025-08-02
10561,C147,gạo,2025-08-02
10562,C143,bột canh,2025-08-20
10562,C143,gạo,2025-08-20
10562,C143,cá basa,2025-08-20
10562,C143,nước mắm,2025-08-20
10562,C143,nước ngọt,2025-08-20
10562,C143,nước suối,2025-08-20
10562,C143,mì gói,2025-08-20
10562,C143,bột giặt,2025-08-20
10563,C160,nước mắm,2025-08-08
10563,C160,bánh quy,2025-08-08
10563,C160,nước ngọt,2025-08-08
10563,C160,thịt heo,2025-08-08
10563,C160,bột giặt,2025-08-08
10563,C160,mì gói,2025-08-08
10563,C160,gạo,2025-08-08
10563,C160,rau cải,2025-08-08
10564,C104,cá basa,2025-08-30
10564,C104,bánh ngọt,2025-08-30
10564,C104,nước mắm,2025-08-30
10564,C104,nước rửa chén,2025-08-30
10564,C104,mì gói,2025-08-30
10564,C104,gạo,2025-08-30
10564,C104,rau cải,2025-08-30
10565,C196,dầu ăn,2025-08-17
10565,C196,gạo,2025-08-17
10565,C196,nước mắm,2025-08-17
10565,C196,nước ngọt,2025-08-17
10565,C196,mì gói,2025-08-17
10565,C196,bột giặt,2025-08-17
10566,C107,cà phê,2025-08-21
10566,C107,nước mắm,2025-08-21
10566,C107,trứng gà,2025-08-21
10566,C107,sữa chua,2025-08-21
10566,C107,bánh quy,2025-08-21
10566,C107,nước ngọt,2025-08-21
10566,C107,bánh tráng,2025-08-21
10566,C107,mì gói,2025-08-21
10566,C107,gạo,2025-08-21
10567,C177,trứng gà,2025-08-19
10567,C177,đường,2025-08-19
10567,C177,nước ngọt,2025-08-19
10567,C177,nước suối,2025-08-19
10567,C177,mì gói,2025-08-19
10568,C133,nước mắm,2025-08-27
10568,C133,sữa chua,2025-08-27
10568,C133,bánh quy,2025-08-27
10568,C133,nước ngọt,2025-08-27
10568,C133,nước rửa chén,2025-08-27
10568,C133,mì gói,2025-08-27
10568,C133,gạo,2025-08-27
10569,C188,bột canh,2025-08-04
10569,C188,cà phê,2025-08-04
10569,C188,bánh ngọt,2025-08-04
10569,C188,bánh mì,2025-08-04
10569,C188,mì gói,2025-08-04
10569,C188,kẹo,2025-08-04
10570,C101,xà phòng,2025-08-07
10570,C101,cà phê,2025-08-07
10570,C101,cá basa,2025-08-07
10570,C101,nước mắm,2025-08-07
10570,C101,bánh quy,2025-08-07
10570,C101,nước ngọt,2025-08-07
10570,C101,mì gói,2025-08-07
10570,C101,gạo,2025-08-07
10571,C195,bột canh,2025-08-05
10571,C195,cà phê,2025-08-05
10571,C195,cá basa,2025-08-05
10571,C195,nước mắm,2025-08-05
10571,C195,kẹo,2025-08-05
10571,C195,bánh quy,2025-08-05
10571,C195,nước ngọt,2025-08-05
10571,C195,mì gói,2025-08-05
10571,C195,gạo,2025-08-05
10572,C163,gạo,2025-08-29
10572,C163,muối,2025-08-29
10572,C163,bánh quy,2025-08-29
10572,C163,bánh mì,2025-08-29
10572,C163,sữa tươi,2025-08-29
10572,C163,kẹo,2025-08-29
10572,C163,rau cải,2025-08-29
10573,C168,xà phòng,2025-08-06
10573,C168,cà phê,2025-08-06
10573,C168,bánh ngọt,2025-08-06
10573,C168,bánh quy,2025-08-06
10573,C168,bánh mì,2025-08-06
10573,C168,đường,2025-08-06
10573,C168,nước ngọt,2025-08-06
10573,C168,sữa tươi,2025-08-06
10573,C168,mì gói,2025-08-06
10574,C129,dầu ăn,2025-08-12
10574,C129,cà phê,2025-08-12
10574,C129,bánh quy,2025-08-12
10574,C129,bánh mì,2025-08-12
10574,C129,thịt heo,2025-08-12
10574,C129,sữa tươi,2025-08-12
10574,C129,mì gói,2025-08-12
10575,C144,cà phê,2025-08-17
10575,C144,bánh quy,2025-08-17
10575,C144,bánh mì,2025-08-17
10575,C144,thịt heo,2025-08-17
10575,C144,bánh tráng,2025-08-17
10575,C144,nước rửa chén,2025-08-17
10575,C144,sữa tươi,2025-08-17
10575,C144,mì gói,2025-08-17
10576,C124,nước mắm,2025-08-05
10576,C124,kẹo,2025-08-05
10576,C124,sữa chua,2025-08-05
10576,C124,bánh mì,2025-08-05
10576,C124,nước ngọt,2025-08-05
10576,C124,nước rửa chén,2025-08-05
10576,C124,sữa tươi,2025-08-05
10576,C124,mì gói,2025-08-05
10576,C124,gạo,2025-08-05
10577,C166,bánh ngọt,2025-08-16
10577,C166,sữa chua,2025-08-16
10577,C166,nước ngọt,2025-08-16
10577,C166,nước suối,2025-08-16
10577,C166,mì gói,2025-08-16
10578,C199,dầu ăn,2025-08-18
10578,C199,xà phòng,2025-08-18
10578,C199,nước mắm,2025-08-18
10578,C199,bánh mì,2025-08-18
10578,C199,nước ngọt,2025-08-18
10578,C199,bánh tráng,2025-08-18
10578,C199,sữa tươi,2025-08-18
10578,C199,bột giặt,2025-08-18
10578,C199,mì gói,2025-08-18
10578,C199,gạo,2025-08-18
10579,C116,cà phê,2025-08-28
10579,C116,cá basa,2025-08-28
10579,C116,nước mắm,2025-08-28
10579,C116,muối,2025-08-28
10579,C116,bánh quy,2025-08-28
10579,C116,bánh mì,2025-08-28
10579,C116,nước suối,2025-08-28
10579,C116,sữa tươi,2025-08-28
10579,C116,gạo,2025-08-28
10579,C116,rau cải,2025-08-28
10580,C177,bột canh,2025-08-03
10580,C177,xà phòng,2025-08-03
10580,C177,đường,2025-08-03
10580,C177,nước ngọt,2025-08-03
10580,C177,mì gói,2025-08-03
10581,C131,cà phê,2025-08-19
10581,C131,nước mắm,2025-08-19
10581,C131,bánh quy,2025-08-19
10581,C131,bánh mì,2025-08-19
10581,C131,nước ngọt,2025-08-19
10581,C131,bánh tráng,2025-08-19
10581,C131,nước rửa chén,2025-08-19
